# Initial Height 972 Length 130 Aspect Ratio 
49997
0.85809	0.85809	0.89956
0.75065	2.4668	0.89956
0.76872	3.9862	0.89956
0.81855	5.5735	0.89956
0.7323	7.1243	0.89956
0.79005	8.6467	0.89956
0.80539	10.242	0.89956
0.71127	11.759	0.89956
0.71201	13.182	0.89956
0.68628	14.58	0.89956
0.63309	15.9	0.89956
0.76972	17.303	0.89956
0.70276	18.775	0.89956
0.84813	20.326	0.89956
0.78512	21.959	0.89956
0.63189	23.376	0.89956
0.68481	24.693	0.89956
0.61452	25.992	0.89956
0.69506	27.302	0.89956
0.68867	28.685	0.89956
0.76904	30.143	0.89956
0.6731	31.585	0.89956
0.65198	32.91	0.89956
0.77928	34.342	0.89956
0.66731	35.788	0.89956
0.63146	37.087	0.89956
0.71057	38.429	0.89956
0.63078	39.77	0.89956
0.80526	41.206	0.89956
0.79291	42.805	0.89956
0.77529	44.373	0.89956
0.85948	46.008	0.89956
0.66646	47.534	0.89956
0.67544	48.875	0.89956
0.74389	50.295	0.89956
0.64525	51.684	0.89956
0.63872	52.968	0.89956
0.70742	54.314	0.89956
0.73217	55.754	0.89956
0.75509	57.241	0.89956
0.62758	58.624	0.89956
0.75522	60.006	0.89956
0.80499	61.567	0.89956
0.66332	63.035	0.89956
0.66767	64.366	0.89956
0.72964	65.763	0.89956
0.65248	67.145	0.89956
0.80134	68.599	0.89956
0.79313	70.194	0.89956
0.77134	71.758	0.89956
0.80285	73.332	0.89956
0.74311	74.878	0.89956
0.63125	76.253	0.89956
0.7372	77.621	0.89956
0.81762	79.176	0.89956
0.82381	80.817	0.89956
0.77387	82.415	0.89956
0.70738	83.896	0.89956
0.67024	85.274	0.89956
0.74917	86.693	0.89956
0.72613	88.168	0.89956
0.70228	89.597	0.89956
0.56703	90.866	0.89956
0.65252	92.086	0.89956
0.62449	93.363	0.89956
0.74612	94.733	0.89956
0.76754	96.247	0.89956
0.59215	97.607	0.89956
0.70263	98.901	0.89956
0.80684	100.41	0.89956
0.70462	101.92	0.89956
0.57237	103.2	0.89956
0.61725	104.39	0.89956
0.7412	105.75	0.89956
0.6202	107.11	0.89956
0.64934	108.38	0.89956
0.66295	109.69	0.89956
0.65846	111.01	0.89956
0.6958	112.37	0.89956
0.73194	113.79	0.89956
0.66731	115.19	0.89956
0.58629	116.45	0.89956
0.74064	117.77	0.89956
0.77367	119.29	0.89956
0.56272	120.62	0.89956
0.80054	121.99	0.89956
0.63134	123.42	0.89956
0.60721	124.66	0.89956
0.59772	125.86	0.89956
0.69328	127.15	0.89956
0.68383	128.53	0.89956
0.67554	129.89	0.89956
0.65074	1.1005	2.6987
0.5428	2.2941	2.6987
0.79202	3.6289	2.6987
0.64586	5.0668	2.6987
0.66323	6.3759	2.6987
0.59566	7.6348	2.6987
0.60872	8.8391	2.6987
