34792
#Ly=2270 Lx=2840 
0.50157	54.411	0.49953
0.54629	151.53	0.54244
0.54992	235.85	0.54919
0.5493	246.34	0.54929
0.55905	23.292	0.55852
0.5672	49.194	0.56719
0.58415	208.42	0.57109
0.58381	222.23	0.58044
0.58771	53.334	0.58202
0.58482	3.627	0.58453
0.60635	231.93	0.59944
0.60642	252.18	0.60641
0.60711	228.05	0.60703
0.61584	280.95	0.6126
0.61378	95.528	0.61377
0.6194	239.54	0.61426
0.59813	157.26	0.61474
0.61667	217.85	0.61666
0.61804	126.17	0.61694
0.62088	20.505	0.619
0.62603	146.14	0.61933
0.6209	188.91	0.62015
0.6228	37.784	0.62079
0.6209	223.45	0.62089
0.62321	267.54	0.62319
0.62502	36.537	0.62343
0.62527	204.39	0.6241
0.62838	154.46	0.62606
0.6309	123.58	0.62754
0.63044	234.68	0.62778
0.62881	194.34	0.62849
0.63298	172.75	0.62915
0.63042	111.08	0.63041
0.63363	165.79	0.63315
0.63372	197.26	0.63371
0.6386	46.437	0.6338
0.64085	142.12	0.63789
0.63893	45.124	0.63892
0.6496	282.49	0.6443
0.6504	9.4793	0.64962
0.65255	230.68	0.64984
0.65437	266.26	0.65176
0.65579	256.26	0.65312
0.6539	12.094	0.65377
0.65667	169.97	0.65486
0.65987	32.243	0.6554
0.63848	200.15	0.65675
0.66172	150.33	0.65886
0.66643	263.43	0.66036
0.66132	83.795	0.66129
0.66354	143.42	0.66143
0.66416	10.784	0.662
0.66821	85.124	0.66214
0.66583	210.89	0.66345
0.66598	16.332	0.66558
0.67187	99.577	0.67005
0.67241	180.14	0.67146
0.67755	72.267	0.67288
0.64562	17.634	0.67291
0.67846	190.21	0.67419
0.65229	240.81	0.67526
0.67734	186.05	0.67709
0.68035	124.88	0.67722
0.68636	62.735	0.68051
0.6848	270.32	0.68057
0.68229	59.967	0.68063
0.68735	109.64	0.68159
0.68191	76.636	0.68174
0.68211	80.943	0.68185
0.68513	237.07	0.6834
0.68748	68.306	0.68687
0.68793	89.535	0.68777
0.69022	100.93	0.68818
0.67744	213.69	0.68886
0.68835	254.93	0.68941
0.69446	148.98	0.68969
0.69714	253.55	0.68978
0.69278	129.03	0.69056
0.69231	64.1	0.69083
0.69825	52.059	0.69591
0.70426	66.919	0.69635
0.6988	131.85	0.69663
0.70603	4.9093	0.69844
0.70012	70.892	0.69928
0.69977	284.06	0.69976
0.7038	215.07	0.70142
0.70456	133.25	0.70454
0.71105	2.3404	0.70498
0.70923	115.3	0.706
0.71123	242.16	0.70631
0.70711	35.145	0.70657
0.70921	250.75	0.70679
0.68827	229.34	0.70693
0.71548	195.68	0.707
0.70855	61.349	0.70728
0.71378	43.767	0.70774
0.70907	257.63	0.70782
0.71058	161.51	0.71022
0.71108	57.115	0.71029
0.71462	174.09	0.71095
0.68665	108.28	0.7112
0.71154	50.465	0.71153
0.7144	86.504	0.71191
0.71491	193.01	0.71208
0.71899	279.62	0.71493
0.72155	102.34	0.7159
0.72093	73.657	0.71656
0.72369	160.07	0.71759
0.72097	42.337	0.71819
0.72078	96.875	0.71881
0.7209	168.6	0.71931
0.71989	6.3768	0.71988
0.72621	105.36	0.72163
0.72456	130.44	0.72203
0.72283	29.363	0.72238
0.72422	65.502	0.72316
0.72522	14.952	0.72383
0.72434	136.18	0.72422
0.72924	47.798	0.72563
0.72901	201.51	0.72652
0.72932	249.32	0.72754
0.73166	88.121	0.72788
0.73164	164.43	0.72829
0.73672	216.5	0.72834
0.73347	212.28	0.73066
0.73486	262.01	0.73073
0.73242	116.74	0.73109
0.73648	260.54	0.73172
0.73734	167.15	0.73224
0.73414	79.534	0.73226
0.7329	274.83	0.73263
0.73941	244.92	0.73326
0.7396	153.1	0.73671
0.65464	243.53	0.73676
0.74023	58.555	0.73817
0.73998	122.22	0.73842
0.74242	268.9	0.73842
0.74392	259.07	0.73953
0.74198	184.63	0.74021
0.74348	175.54	0.74072
0.74189	162.96	0.74167
0.7482	273.35	0.74363
0.74991	13.486	0.74401
0.65831	98.252	0.74926
0.7516	78.059	0.75035
0.7596	82.378	0.75221
0.75738	158.6	0.7535
0.7577	30.837	0.75653
0.76116	106.84	0.75792
0.76021	171.37	0.75794
0.76192	134.7	0.75822
0.76483	94.153	0.75827
0.76207	177.03	0.75928
0.76161	264.85	0.75937
0.76181	181.56	0.75977
0.77036	55.646	0.76448
0.77063	137.67	0.7645
0.76969	198.75	0.76544
0.76618	278.11	0.76616
0.77245	203	0.76625
0.76741	233.29	0.76666
0.76708	147.53	0.76876
0.77403	26.219	0.76962
0.77829	33.666	0.77023
0.77525	92.617	0.77313
0.78144	112.71	0.77611
0.78303	225.03	0.77995
0.78981	119.35	0.7826
0.79358	183.11	0.7882
0.79403	127.56	0.79217
0.79874	276.36	0.79305
0.7975	187.51	0.79387
0.80342	247.67	0.79432
0.71392	191.59	0.79488
0.79643	39.19	0.79493
0.79853	103.85	0.79595
0.68115	120.81	0.79604
0.80129	155.88	0.79718
0.80154	75.167	0.79858
0.80951	271.8	0.80684
0.81533	91.028	0.81008
0.81031	24.637	0.8111
0.81836	219.37	0.81211
0.82028	19.083	0.81279
0.82034	40.804	0.81653
0.82768	21.932	0.82035
0.82066	0.81996	0.82092
0.8312	27.82	0.82789
0.83072	226.64	0.82887
0.6775	205.67	0.8307
0.83931	140.67	0.83461
0.63613	209.6	0.84323
0.85492	7.997	0.84736
0.85284	178.64	0.84903
0.61371	69.591	0.84977
0.73876	144.81	0.87489
0.7017	139.13	0.88264
0.77819	207.11	0.91815
0.7548	220.94	0.93134
0.58809	114.05	1.0232
0.57695	118.01	1.0312
0.69893	238.35	1.1765
0.58686	283.17	1.6737
0.54621	256.86	1.6916
0.54024	170.51	1.7221
0.60628	266.91	1.7258
0.73194	54.501	1.7279
0.61208	146.58	1.7678
0.77521	152	1.768
0.6346	142.69	1.7741
0.75613	281.67	1.7751
0.59336	265.72	1.7913
0.63145	44.538	1.7986
0.58458	160.78	1.7989
0.71872	235.67	1.8044
0.6811	45.843	1.8049
0.62926	204.8	1.8058
0.60758	80.311	1.821
0.63166	60.611	1.8221
0.72552	23.104	1.8278
0.60765	115.98	1.8318
0.61968	66.249	1.8353
0.58435	172.8	1.8392
0.70205	110.38	1.8489
0.6352	254.25	1.8554
0.7323	189.46	1.8562
0.76661	231.41	1.8583
0.74822	208.67	1.859
0.68873	251.52	1.8693
0.67597	125.89	1.879
0.69129	20.145	1.879
0.72842	84.464	1.881
0.71413	123.12	1.8828
0.61319	100.43	1.8838
0.73138	157.65	1.885
0.71193	245.79	1.8857
0.60959	167.98	1.8895
0.71215	234.24	1.8929
0.64367	85.835	1.8937
0.6802	132.52	1.8961
0.77523	222.54	1.8969
0.70024	165.25	1.897
0.70503	211.46	1.9055
0.76964	4.0737	1.9097
0.65771	128.47	1.9139
0.66478	107.67	1.914
0.72555	255.62	1.9145
0.77725	196.54	1.916
0.63276	47.15	1.9232
0.60734	78.77	1.9259
0.70024	51.416	1.9263
0.71529	37.505	1.9267
0.73572	71.635	1.9268
0.71849	31.733	1.9283
0.67192	133.87	1.9295
0.70932	5.5781	1.9322
0.65773	129.78	1.9324
0.66703	62.256	1.9336
0.71271	252.91	1.9338
0.74144	224.04	1.9341
0.62953	275.5	1.935
0.65743	70.249	1.9356
0.71123	15.811	1.9397
0.71747	269.71	1.9411
0.80073	36	1.9413
0.65306	190.84	1.942
0.77421	228.4	1.9425
0.66653	97.678	1.943
0.6704	131.11	1.9438
0.73264	241.36	1.9457
0.68148	9.7747	1.948
0.67971	193.64	1.9481
0.68444	109	1.9489
0.67453	101.71	1.9492
0.70789	94.999	1.9499
0.69453	169.29	1.9526
0.8413	52.947	1.9526
0.71893	12.671	1.9577
0.64362	272.68	1.961
0.75009	67.609	1.9618
0.77341	200.67	1.9639
0.75705	214.34	1.9645
0.69311	48.473	1.9652
0.63079	186.7	1.9664
0.77231	262.86	1.9694
0.6981	159.4	1.9708
0.67377	197.98	1.977
0.77354	154.81	1.9788
0.76192	217.29	1.9837
0.7389	99.081	1.9868
0.72518	195.04	1.9887
0.65664	96.358	1.9911
0.67122	83.072	1.9944
0.68921	261.19	1.9948
0.60109	33.048	1.9984
0.73538	17.255	2.0003
0.70035	124.52	2.0004
0.71475	215.81	2.0024
0.64987	77.443	2.0051
0.75013	11.204	2.0077
0.59328	27.039	2.0081
0.71663	76.079	2.0083
0.77839	242.87	2.0084
0.73695	88.834	2.0108
0.76048	111.81	2.0181
0.81325	87.286	2.0188
0.74705	229.91	2.0202
0.73576	163.75	2.0205
0.66448	138.37	2.0227
0.73064	185.34	2.0269
0.72863	81.626	2.0301
0.76288	248.61	2.0336
0.7419	202.18	2.0357
0.67222	237.04	2.038
0.6613	149.07	2.0381
0.74354	250.11	2.0389
0.68926	258.04	2.0437
0.66601	41.642	2.0441
0.7439	104.74	2.0446
0.66482	179.57	2.0488
0.7041	135.38	2.0496
0.62722	68.976	2.0507
0.65642	284.35	2.0542
0.68732	103.07	2.0579
0.64394	203.56	2.0636
0.77885	274.1	2.0646
0.7041	117.26	2.0691
0.66453	279.4	2.0733
0.76836	150.49	2.0734
0.72206	63.828	2.075
0.68438	182.4	2.0804
0.85788	239.62	2.0809
0.81209	43.126	2.0842
0.69612	210.08	2.0857
0.71949	144	2.0874
0.7321	244.36	2.0908
0.76231	120.18	2.0914
0.71366	2.6063	2.093
0.76682	73.12	2.0943
0.74087	192.23	2.0994
0.77917	268.23	2.1021
0.65996	153.39	2.1043
0.72708	166.66	2.1046
0.81448	30.032	2.1047
0.78811	59.223	2.1064
0.68382	220.11	2.1117
0.62767	171.63	2.1174
0.74859	183.87	2.1204
0.58572	276.7	2.121
0.84835	162.17	2.1211
0.75839	93.486	2.1232
0.81631	136.89	2.1284
0.79015	34.429	2.1309
0.62426	176.88	2.1316
0.7564	121.68	2.1321
0.76851	7.031	2.1323
0.66124	175.6	2.1386
0.85337	14.261	2.1399
0.74652	180.97	2.1421
0.81261	57.626	2.1437
0.65962	145.37	2.1509
